,question,category,answer,choices/0,choices/1,choices/2,choices/3
1905,"Heteropalindrome is a term, in a way similar to palindrome, which refers to a number of words with a special property. Can you guess which one of the following words is a heteropalindrome?",rated,Gateman,Gateman,Fireman,Level,Right
1906,Aa is one of the few words in the English language which consist entirely of vowels. The word is used in geology to refer to what natural formation?,rated,A type of lava,A type of lava,Underwater cave,A rare type of soil,Steep canyon
1907,"In how many different ways can ough be pronounced, as part of various English words?",rated,9,12,9,4,7
1908,"The name, Chargoggagoggmanchauggauggagoggchaubunagungamaugg, containing ten a-s, refers to what United States geographical landmark ?",rated,A Lake,A Mountain,A River,A Lake,A Canyon
1909,"Mark David Chapman, shot John Lennon on December 8, 1980, dropped the revolver and started reading this book.",rated,Catcher in the Rye,The Great Gatsby,Crime and Punishment,The Adventures of Sherlock Holmes,Catcher in the Rye
1910,The assassination of this man triggered WWI.,rated,Francis Ferdinand,Francis Ferdinand,Wilhelm (William) II,Victor Emmanuel II,Nicholas II
1911,"Martin Luther King, Jr. was murdered on April 4, 1968 while preparing to lead a local march in support of this.",rated,A sanitation workers union,A union of unemployed blacks,A sanitation workers union,A miners union,None of these
1912,"According to Aristotle (Politics) and Diodorus Siculus (Diodorus),  Philip II of Macedon (the father of Alexander the Great) was killed as a result of this.",rated,A love triangle,A theft of money,A treachery,A love triangle,He was killed by mistake.
1913,In what movie did  Tom Cruise play Bryan Flanigan?,rated,Cocktail,Top Gun,Cocktail,Days of Thunder,Risky Business
1914,In what movie did Tom Cruise play a Greaser?,rated,The Outsiders,Risky Business,The Outsiders,Eyes Wide Shut,Far and Away
1915,In what movie did Tom Cruise play a pool hustler with Paul Newman?,rated,Color of Money,Rain Man,Cocktail,Meet Joe Black,Color of Money
1917,In which of these movies did Tom Cruise star with his ex-wife Nicole Kidman?,rated,Eyes Wide Shut,Rain Man,Cocktail,Eyes Wide Shut,Risky Business
1919,In which of these movies did Tom Cruise star with Rebecca DeMornay?,rated,Risky Business,Days of Thunder,Cocktail,Rain Man,Risky Business
1920,In what movie does Tom Cruise play a race car driver?,rated,Days of Thunder,Rain Man,The Outsiders,Risky Business,Days of Thunder
1921,In what movie did Tom Cruise have an autistic brother named Raymond?,rated,Rain Man,Eyes Wide Shut,Top Gun,Rain Man,Cocktail
1922,In what Tom Cruise movie would you hear the line Show me the money?,rated,Jerry McGuire,Jerry McGuire,Rain Man,Cocktail,Top Gun
1923,"Which actor starred with John Wayne in his final film, The Shootist, playing the role of the doctor?",rated,Jimmy Stewart,Henry Fonda,Milburn Stone,Jimmy Stewart,Buddy Ebsen
1924,This acting legend starred with legendary Jimmy Stewart in the Cheyenne Social Club.,rated,Henry Fonda,Richard Burton,Glen Ford,Robert Mitchum,Henry Fonda
1925,This Actor is notorious for running from a spray plane in the 1959 movie North by Northwest.,rated,Cary Grant,Spencer Tracy,Cary Grant,Gene Hackman,Edward G. Robinson
1926,What great actor played Uncle Joe in the American sitcom Petticoat Junction?,rated,Edgar Buchanan,James Coburn,James Arness,Buddy Ebsen,Edgar Buchanan
1927,Name the actress that played Granny in the TV show Beverly Hillbillies.,rated,Irene Ryan,Betty Davis,Barbara Stanwick,Irene Ryan,Dorothy Stratton
1928,This actor gave the voice of the snowman in the 1960s version of Rudolf the Red-Nosed Reindeer.,rated,Burl Ives,Burl Ives,Nat King Cole,Fred Astaire,Gene Autry
1929,These two legendary actors played partners in the 1969 Western Butch Cassidy and the Sundance Kid,rated,Robert Redford and Paul Newman,Walter Mattheau and Jack Lemmon,Robert Redford and Paul Newman,Kirk Douglas and Burt Lancaster,John Wayne and Ben Johnson
1930,"This actor is perhaps best-known for playing Joe Mannix in the long-running detective television series, Mannix.",rated,Mike Connors,Mike Douglas,Mike Connors,Chuck Berry,Chuck Conners
1931,"This actor drove the car in the 1968 feature film Chitty Chitty Bang Bang, based on Ian Flemings book Chitty Chitty Bang Bang: The Magical Car.",rated,Dick Van Dyke,Ben Vereen,Tim Conway,Dick Van Dyke,Davy Jones
1932,"Paul Hogan, an Australian actor and comedian born October 8, 1939 in Lightning Ridge, New South Wales, plays the main character in which trilogy?",rated,Crocodile Dundee,Crocodile Dundee,Rush Hour,Spy Kids,Back to the Future
1933,âFree Willyâ is a movie trilogy which centers on which of these?,rated,the adventures of a boy and an orca,a prisoner that escapes from jail only to find out that his brother is in trouble,a brilliant young mathematician that is trying to face his demons and fears by finding true love,the adventures of a boy and an orca,the life of an alcoholic writer
1934,"Axel Foley, played by Eddie Murphy, is the main character in which of these trilogies?",rated,Beverly Hills Cop,Batman and Robin 2: The Beginning,Beverly Hills Cop,From Dusk Till Dawn 3: The Hangmans Daughter,Shrek
1935,Which movie trilogy tells the story of people who can predict deadly disasters?,rated,Final Destination,Urban Legends,Final Destination,The Exorcist,Scream
1936,Which trilogy tells the story of a group of people trapped in a chamber maze?,rated,Cube,Cube,Die Hard,The Matrix,Mad Max
1937,"What is the name of the character, portrayed by Leslie Nielsen in the âNaked Gunâ trilogy?",rated,Lieutenant Frank Drebin,Lieutenant Frank Drebin,Mister Magoo,Edward Stoopid,Doctor Rumak
1938,This is a trilogy about half-man-half-animal mutants that fight crime.,rated,Teenage Mutant Ninja Turtles,X-Men,Spider-man,Teenage Mutant Ninja Turtles,Blade
1939,Once upon a time in Mexicoâ is the third movie of a trilogy directed by Robert Rodriguez. What is the name of the first movie of the trilogy?,rated,El Mariachi,Once upon a time in America,Desperado,The Mexican,El Mariachi
1940,Antonio Banderas plays Gregorio Cortez in which trilogy directed by Robert Rodriguez?,rated,Spy Kids,Spy Kids,From Dusk till Dawn,Play it to the bone,The mask of Zorro
1942,The Bourne Identity is a spy fiction thriller by Robert Ludlum about an amnesiac who must discover who he is. At the beginning of the story the protagonist is found floating in this sea with several bullet wounds.,rated,Mediterranean Sea,Mediterranean Sea,North Sea,Caribbean Sea,Bering Sea
1943,Cujo is a 1981 novel by Stephen King about a rabid dog. This is the dogs breed.,rated,St. Bernard,Bulldog,Terrier,Rottweiler,St. Bernard
1944,"The Name of the Rose, a 1980 novel by Umberto Eco, depicts a murder mystery set in an Italian monastery during this century.",rated,14th,13th,17th,14th,15th
1945,"Lincoln is a historical novel by Gore Vidal, published in 1984. One of these statements about it is wrong.",rated,It depicts the President through the eyes of foreign delegates.,It is set during the American Civil War.,It emphasizes the Presidents political and personal struggles.,It depicts the President through the eyes of foreign delegates.,It is never narrated from the Presidents point of view.
1946,"This novel is considered to be a deviation from Stephen Kings horror fiction, because this book is a work of classic fantasy.",rated,The Eyes of the Dragon,The Dark Half,It,The Eyes of the Dragon,The Tommyknockers
1947,"Presumed Innocent is a 1990 motion picture, based on a best-seller of the same name by Scott Turow. This actor played the main role in the movie.",rated,Harrison Ford,Harrison Ford,Tom Cruise,Dustin Hoffman,John Travolta
1948,"Judith Krantz is an American novelist, writing in the romance genre. Just one of these four novels of hers was released in the 1980s.",rated,Till We Meet Again,Lovers,Till We Meet Again,Spring Collection,Scruples
1949,"Windmills of the Gods tells the story of Ashley, a professor of political science in this university.",rated,University of Kansas,University of Chicago,University of Kansas,University of Texas at Austin,New York University
1950,What is the color of the Indian god Krishna?,rated,Blue,Blue,Orange,Red,Green
1951,"Who was the god worshipped at Delphi, Greece?",rated,Apollo Delphinus,Zeus,Daphne,Cassandra,Apollo Delphinus
1952,Why do the seasons change every year?,rated,Because of gods emotions,Because of gods thoughts,Because of gods emotions,Because of gods going to the heavens,Because of gods words
1953,Hercules is the Roman name of the greatest Greek hero:,rated,Heracles,Pegasus,Heracles,Jason,Odysseus
1954,Which animal became sacred in Chinese mythology after saving a man who was trapped in a ditch?,rated,Tiger,Tiger,Heron,Lion,Elephant
1955,Which mythology closely connects women with snakes?,rated,Japanese,Japanese,Indian,Norse,Egyptian
1956,Which god gave the name of March?,rated,Mars,Zeus,Apollo,Jupiter,Mars
1957,"Mugasa was a god that lived along with people on Earth. He lived in a hut and he didnt want to be seen, but humans didnt obey him. That is why he  made them mortal.  What was his nationality?",rated,African,Russian,Colombian,African,Peruvian
1958,Which Celtic goddess was depicted as a bear?,rated,Artio,Dewi,Berecyntia,Artio,Avalloc
1959,Who is considered to be the most beautiful goddess in Norse mythology?,rated,Freya,Alvis,Freya,Gna,Edda
1960,"This cocktail is made of 1/2 oz rum, 1/2 oz coconut-flavored rum, 1/2 oz grenadine syrup, 1 oz oj, 1 fluid ounce pineapple juice and 1 cup crushed ice. Blend, shake them until the drinks consistency is slushy.",rated,Bahama Mama,Banana Daiquiri,Bloody Mary,Bellini,Bahama Mama
1961,"You need 2 oz vodka, 3 oz Tomato Juice, 1/2 oz Lemon Juice, pepper  salt, 3 dashes Worcestershire, 2 drops Tabasco sauce. Mix all the ingredients in a shaker and add ice. Strain into a highball glass over crushed ice and garnish with a lemon wedge and celery.",rated,Bloody Mary,Bloody Bull,Bloody Mary,Black Maria,Black Magic
1962,"For this cocktail you will need 1/2 oz Irish Cream, 1/2 oz coffee liqueur, 1/2 oz hazelnut liqueur, 6 ounces coffee, whipped cream and cinnamon . Mix ingredients into a tall coffee mug. Pour fresh hot coffee over the mixture. Garnish with whipped cream and cinnamon.",rated,Irish Cream Coffee,Amaretto Coffee,An Irish Kiss,Irish Cream Coffee,Cafe Don Juan
1963,"Which of these cocktails contains the follwong ingredients: 1 teaspoon powdered sugar, Juice from 1 lime (2 ounces), 4 mint leaves, 1 sprig of mint, Havana Club white Rum (2 ounces) and 2 ounces club soda?",rated,Classic Cuban Mojito,Mango Mojito,Classic Cuban Mojito,Cuban Breeze,Blue Mojito
1964,"1/2 shot Kahlua, 1/2 shot Amarula Cream, 1/2 shot Grand Marnier. Pour the ingredients over the back of a spoon in the same order, so that they form layers in the glass.",rated,B-52,Blue Lady,Blue Hawaii,Blue Margarita,B-52
1965,"Shake 1/2 oz Vodka, 1/2 oz Kahlua, and 1/4 ozIrish Cream liqueur. Put some cracked ice in the shaker as well. Pour into chilled cocktail glass.",rated,Mudslide,Mudslide,Caipirinha,Bronx,Bullshot
1966,"You need 2 tsp superfine sugar, 1 lime cut into small wedges and 2 to 2 1/2 oz Cachaca (Brazilian cane liquor). Gently mash the lime wedges in a glass. Add sugar and stir until it dissolves into lime juice. Add ice and pour Cachaca. Stir again.",rated,Caipirinha,Egg Nog,Dry Martini,Caipirinha,Cocotini
1967,"To get properly refreshed, take 1 part vodka, 1 part tequila, 1 part rum, 1 part gin, 1 part triple sec, 1 1/2 parts sweet and sour mix, a splash Coca-Cola. Mix all the ingredients together with some crushed ice in a glass. Pour into a shaker and shake it briskly. Pour the mixture into the glass and garnish with lemon.",rated,Long Island Iced Tea recipe,French Connection,Florida Sunrise,Frostbite,Long Island Iced Tea recipe
1968,For this cocktail you just need 1 1/4 oz. Cognac and 3/4 oz. Amaretto. Pour them over ice into a snifter and snifter.,rated,French Connection,Florida Sunrise,Fifty-fifty,Frozen Margarita,French Connection
1969,Take 2 oz. Gin or Vodka and splash a dash of Dry Vermouth. Mix the ingredients and stir with ice. Then strain into a chilled cocktail glass and garnish with skewered cocktail onions.,rated,Gibson,Good Night,Gimlet,Gibson,Gin and French
