,question,category,answer,choices/0,choices/1,choices/2,choices/3
2838,In what religion is the consumption of garlic and onions considered improper?,newest,Hinduism,Hinduism,Christianity,Islam,Buddhism
2839,What is the scientific term for the morbid fear of garlic?,newest,Alliumphobia,Nosophobia,Tokophobia,Alliumphobia,Emetophobia
2840,The pungent odor and biting taste of garlic are caused by which of the following chemical elements?,newest,Sulfur,Phosphorus,Carbon,Chlorine,Sulfur
2841,What effect does the consumption of garlic produce on the blood of humans?,newest,Lowers the blood sugar levels,Makes the blood thicker,Increases the blood pressure,All of these,Lowers the blood sugar levels
2842,"The consumption of garlic causes halitosis, or non-bacterial bad breath. The consumption of which of the following is recommended to avoid or tone down the condition?",newest,Parsley,Milk,Chocolate,Bananas,Parsley
2843,Garlic is recommended in which of the following cases?,newest,All of these,All of these,Intestinal parasites,Severe infections,Cancer
2844,Garlic is rich in what important vitamin?,newest,Vitamin B6,Vitamin B6,All of these,Vitamin A,Vitamin E
2846,For which of these movies did Francis Ford Coppola receive his first Academy Award?,newest,The Godfather,The Godfather Part II,Finians Rainbow,Apocalypse Now,The Godfather
2847,Which of these actors did not appear in Francis Ford Coppolas 1986 movie Peggy Sue Got Married?,newest,Jack Nicholson,Nicolas Cage,Helen Hunt,Jim Carrey,Jack Nicholson
2848,Francis Ford Coppola co-directed the 1989 movie New York Stories together with what celebrated film director?,newest,Martin Scorsese,James Cameron,Steven Spielberg,Tim Burton,Martin Scorsese
2849,"What is the title of the 1992 horror movie based on the novel Dracula by Bram Stoker, and directed by Francis Ford Coppola?",newest,Dracula,Dracula,Count Dracula,Draculas Bride,The Return of Dracula
2850,"The 1997 movie The Rainmaker, directed by Francis Ford Coppola, was based on the novel of the same by which celebrated author?",newest,John Grisham,Umberto Eco,Agatha Christie,Steven King,John Grisham
2851,"This 1984 crime movie, directed by Francis Ford Coppola and starring Richard Gere, centered on a popular 1930s jazz club in Harlem.",newest,The Cotton Club,The Silk Club,The Velvet Club,The Suede Club,The Cotton Club
2852,What animated movie won the Academy Award for Best Animated Feature at the 74th Academy Award in 2002?,newest,Shrek,Toy Story 2,"Monsters, Inc.",Jimmy Neutron: Boy Genius,Shrek
2853,Which of the following Oscar-nominated movies won the award for Best Animated Feature at the 2004 ceremony?,newest,Finding Nemo,The Triplets of Belleville,Brother Bear,Finding Nemo,Spirit: Stallion of the Cimarron
2854,Which movie won the Academy Award for Best Animated Feature at the 77th Academy Awards in 2005?,newest,The Incredibles,Ice Age: The Meltdown,Shrek 2,The Incredibles,Shark Tale
2855,What movie won the Academy Award for Best Animated Feature at the 2007 ceremony?,newest,Happy Feet,Happy Feet,Monster House,Corpse Bride,Cars
2856,What movie became the first animated film in history to be nominated for the Academy Award for Best Picture?,newest,Beauty and the Beast,Shrek,WALL-E,Ice Age,Beauty and the Beast
2867,Who was the manager of the 1973 New York Mets?,newest,Yogi Berra,Wes Westrum,Joe Frazier,Yogi Berra,Gil Hodges
2868,"Name the 1979 movie in which Michael Douglas portrayed cameraman Richard Adams, who uncovers safety coverups at a nuclear power plant.",newest,The China Syndrome,The China Syndrome,The Forbidden City,Coma,Cast a Giant Shadow
2869,Name the 1994 movie in which Michael Douglas portrays software executive Tom Sanders who is wrongfully accused of sexual harassment.,newest,Disclosure,Disclosure,One Night at McCools,One Day in September,The Beautiful Country
2870,"What actress played Molly, the daughter of Michael Douglas character in the 2006 comedy You, Me and Dupree?",newest,Kate Hudson,Kate Hudson,Sienna Miller,Katie Holmes,Jennifer Aniston
2871,"In which of these movies did Michael Douglas star alongside his wife, actress Catherine Zeta-Jones?",newest,Traffic,Beyond a Reasonable Doubt,Traffic,All of these,A Perfect Murder
2872,In what movie did Michael Douglas star opposite Kathleen Turner and Danny DeVito?,newest,All of these,The Jewel of the Nile,The War of the Roses,Romancing the Stone,All of these
2873,Actor Matthew Perry spent most of his childhood in this country.,newest,Canada,Scotland,Australia,Canada,Mexico
2874,In what sport did actor Matthew Perry excel when he was a student?,newest,Tennis,Golf,Soccer,Baseball,Tennis
2875,Mathew Perry misses a part of which organ of his body due to an accident?,newest,Finger,Finger,Ear,Liver,Toe
2876,Actor Matthew Perry had a relationship with this Oscar-winning actress before she married her second husband.,newest,Julia Roberts,Catherine Zeta-Jones,Nicole Kidman,Reese Witherspoon,Julia Roberts
2877,What Hollywood actress starred opposite Matthew Perry in the 1997 romantic comedy Fools Rush In?,newest,Salma Hayek,Kate Winslet,Drew Barrymore,Jennifer Aniston,Salma Hayek
2878,In what 2009 movie did Matthew Perry portray a man who magically goes back to his high-school years?,newest,17 Again,17 Again,15 Again,16 Again,18 Again
2879,Name the 2007 movie in which Matthew Perry portrayed screenwriter Hudson Milbank who has a mental disorder.,newest,Numb,Dumb,Numb,Void,Vertigo
2880,In what country did Alicia Silverstone live before moving to the United States before she was born?,newest,United Kingdom,Germany,Denmark,Austarlia,United Kingdom
2881,What is Alicia Silverstones religious affiliation?,newest,Judaism,Judaism,Mormonism,Buddhism,Islam
2882,Alicia Silverstone made her acting debut in a commercial for which of the following products?,newest,Pizza,Pizza,Dog food,Childrens swimwear,Breakfast cereal
2883,Which of these famous Hollywood actors has Alicia Silverstone dated?,newest,All of these,Benicio del Toro,Leonardo DiCaprio,All of these,Adam Sandler
2884,In what unusual location did Alicia Silverstone marry her longtime boyfriend Christopher Jarecki?,newest,On a beach,On a beach,Underwater,On a mountain top,Up in the sky
2885,During the 1990s Alicia Silverstone appeared in several music videos of this band.,newest,Aerosmith,Guns N Roses,Aerosmith,Bon Jovi,The Rolling Stones
2886,In what TV series did Alicia Silverstone portray a divorce lawyer named Kate Fox?,newest,Miss Match,Miss Match,The Wonder Years,The Matchmaker,Queen B
2887,For which movie did Michael Douglas receive his first Academy Award in an acting category?,newest,Wall Street,Wonder Boys,Fatal Attraction,Wall Street,The American President
2888,Which actress starred opposite Michael Douglas in the 1989 movie The War of the Roses?,newest,Kathleen Turner,Meryl Streep,Kathleen Turner,Susan Sarandon,Diane Keaton
2889,In which movie did Michael Douglas portray unemployed defense engineer William D-Fens Foster?,newest,Falling Down,Disclosure,King of California,The Beautiful Country,Falling Down
2890,Name the 1989 movie in which Michael Douglas portrayed New York City police officer Nick Conklin.,newest,Black Rain,Silver Rain,Dark Rain,Blue Rain,Black Rain
2891,What does Miley and Lily drive around backstage in Hannah Montana: The Movie?,newest,Golf Cart,Truck,4-Wheeler,Jeep,Golf Cart
2892,Where in Tennessee does Mileys grandmother live according to Hannah Montana: The Movie?,newest,Crowley Corners,Nashville,Crowley Corners,Knoxville,Gattlenburg
2894,Who is disguised as Hannah when she comes to Crowley Corners in Hannah Montana: The Movie?,newest,Lily,Ashley,Amber,Miley,Lily
2896,Who plays Lilly Truscot in Hannah Montana: The Movie?,newest,Emily Osment,Emily Osment,Miley Cyrus,Sandra Bullock,Selena Gomez
2899,Which of these politicians was nicknamed the Iron Lady?,newest,Margaret Thatcher,Condoleezza Rice,Queen Elizabeth II,Princess Diana,Margaret Thatcher
2900,Which of these is not included in the popular Ironman Triathlon race?,newest,Jumping,Jumping,Swimming,Biking,Running
2901,In which of these devices are iron sights used?,newest,Firearms,Firearms,Television sets,Eyeglasses,Cameras
2902,"What kind of device is the iron maiden, invented in the 18th century?",newest,Torture device,Torture device,Curling iron for hair,Cannon,Bicycle
2903,The Iron Age is a period in the history of mankind that began in which century?,newest,12th century BC,2nd century AD,12th century BC,25th century BC,18th century BC
2904,In which of these U.S. states is there a town called Iron City?,newest,Tennessee,Texas,Utah,Mississippi,Tennessee
2905,Name the 2004 movie in which Val Kilmer portrayed former Marine Recon Master Gunnery Sergeant Robert Scott.,newest,Spartan,None of these,Spartan,Epic,Trojan
2906,In what 1995 movie did Val Kilmer star alongside Al Pacino and Robert De Niro?,newest,Heat,Heat,The Island of Dr. Moreau,Top Secret!,Billy the Kid
2907,In what movie did Val Kilmer portray FBI agent Ray Levoi?,newest,Thunderheart,Hard Cash,Deja Vu,Thunderheart,Streets of Blood
2908,Val Kilmer appeared alongside this actor in the 2009 crime drama Bad Lieutenant: Port of Call: New Orleans.,newest,Nicolas Cage,Johnny Depp,Antonio Banderas,John Travolta,Nicolas Cage
2909,What 2009 movie won the award for Worst Picture at the 30th Golden Raspberry Awards in 2010?,newest,Transformers: Revenge of the Fallen,Old Dogs,All About Steve,Transformers: Revenge of the Fallen,Land of the Lost
2910,What actress received the award for Worst Actress at the 30th Golden Raspberry Awards in 2010?,newest,Sandra Bullock for All About Steve,Beyonce Knowles for Obsessed,Sandra Bullock for All About Steve,Sarah Jessica Parker for Did You Hear About the Morgans?,Megan Fox for Jennifers Body and Transformers: Revenge of the Fallen
2911,Which actor won the Razzie award for Worst Supporting Actor at the 30th Golden Raspberry Awards in 2010?,newest,Billy Ray Cyrus for Hannah Montana: The Movie,Hugh Hefner for Miss March,Marlon Wayans for G.I. Joe: The Rise of Cobra,Billy Ray Cyrus for Hannah Montana: The Movie,Robert Pattinson for The Twilight Saga: New Moon
2912,"What movie was the lucky winner of the award for Worst Prequel, Remake, Rip-off or Sequel at the 30th Golden Raspberry Awards in 2010?",newest,Land of the Lost (adaptation of TV series Land of the Lost),The Pink Panther 2 (sequel to the 2006 movie The Pink Panther),Land of the Lost (adaptation of TV series Land of the Lost),"The Twilight Saga: New Moon (adaptation of the novel New Moon, and sequel to Twilight)",Transformers: Revenge of the Fallen (sequel to Transformers)
2913,What actress won the Razzie award for Worst Supporting Actress at the 30th Golden Raspberry Award ceremony in 2010?,newest,Sienna Miller for G.I. Joe: The Rise of Cobra,Candice Bergen for Bride Wars,Sienna Miller for G.I. Joe: The Rise of Cobra,Julie White for Transformers: Revenge of the Fallen,Kelly Preston for Old Dogs
2914,Who won the award for Worst Screen Couple at the 30th Golden Raspberry Awards in 2010?,newest,Sandra Bullock and Bradley Cooper in All About Steve,Sandra Bullock and Bradley Cooper in All About Steve,Shia LaBeouf and Megan Fox in Transformers: Revenge of the Fallen,Jonas Brothers in Jonas Brothers: The 3D Concert Experience,Kristen Stewart and Robert Pattinson in The Twilight Saga: New Moon
2915,Who was the winner of the award for Worst Actor at the 30th Golden Raspberry Awards in 2010?,newest,The Jonas Brothers for Jonas Brothers: The 3D Concert Experience,The Jonas Brothers for Jonas Brothers: The 3D Concert Experience,Steve Martin for The Pink Panther 2,Eddie Murphy for Imagine That,John Travolta for Old Dogs
2916,What actress was honored with the award for Worst Actress of the Decade at the 30th Golden Raspberry Awards in 2010?,newest,Paris Hilton,Madonna,Jennifer Lopez,Lindsay Lohan,Paris Hilton
2917,Who received the award for Worst Actor of the Decade at the 30th Golden Raspberry Awards in 2010?,newest,Eddie Murphy,Eddie Murphy,Ben Affleck,John Travolta,Mike Myers
2918,In what geographical area are chimpanzees found naturally?,newest,Africa,Africa,Africa and Asia,Africa and South America,Africa and Australia
