,question,category,answer,choices/0,choices/1,choices/2,choices/3
4366,"What does James Brown request from MC Hammer in the 1991 music video Too Legit to Quit, one of the priciest music videos in history?",music,Michael Jacksons glove,Michael Jacksons glove,Elvis blue suede shoes,The queens crown,A talking monkey
4367,"Who does Mariah Carey fight with in her 1999 music video Heartbreaker, which is among the most expensive music videos of all time?",music,An evil version of herself,Jennifer Lopez,An evil version of herself,Jerry OConnell,Naomi Campbell
4368,In what type of accident does Celine Dion lose her lover in her 1996 superexpensive music video Its All Coming Back to Me Now?,music,Motorcycle crash,Shipwreck,Horse riding accident,Plane crash,Motorcycle crash
4369,What celebrated movie director worked on Michael Jacksons 1987 music video Bad?,music,Martin Scorsese,Martin Scorsese,Francis Ford Coppola,Robert Zemeckis,Quentin Tarantino
4370,"What popular boyband performed the 1999 song Larger than Life, whose video had a million-dollar budget?",music,Backstreet Boys,Westlife,Backstreet Boys,N Sync,Take That
4371,"What 1989 song by Madonna contains the lyrics Dont go for second best baby, put your love to the test, and has one of the most expensive videos in history?",music,Express Yourself,Like a Virgin,Material Girl,Express Yourself,Human Nature
4372,What actress was featured in Will Smiths very pricey music video Miami in 1998?,music,Eva Mendes,Eva Mendes,Jennifer Lopez,Rosario Dawson,Michelle Rodriguez
4373,Ive Been Flushed From the Bathroom of Your Heart is performed on this artists album recorded at Folsom Prison. You probably didnt know he sang this but a couple of his famous songs are Ring of Fire and I Walked the Line. Who is this Man in Black?,music,Johnny Cash,Conway Twitty,Johnny Cash,Buck Owens,Bill Monroe
4374,My Give-a-Damns Busted was written and performed by an artist who is known for his ballads and novelty songs. His platinum albums include Honky Tonk Attitude and Third Rock From the Sun. His longest running number one song is Pickup Man. Methinks his name rhymes with a river running through Dublin. Who is he?,music,Joe Diffie,Randy Travis,Mark Chesnutt,Toby Keith,Joe Diffie
4375,Youre the Reason Our Kids Are Ugly was sung by Loretta Lynn in a duet with another country artist who was her longtime professional partner. If you remember the song Its Only Make Believe then you know this man who supposedly derived his stage name from a town in Texas and one in Arkansas. Who is this Hello Darlin singer?,music,Conway Twitty,George Strait,Marty Robbins,Conway Twitty,Jimmy Rodgers
4376,Tequila Makes Her Clothes Fall Off would seem to sound like a top ten song from Mexico but it reached number 1 on the US Billboard Hot Country Hits in 2005. Who was the money sounding man that sang it?,music,Joe Nichols,Pake McEntire,Don Henley,Blake Shelton,Joe Nichols
4377,"Heres a mouthful of a song title - Dixie Rose Deluxes Honky Tonk, Feed Store, Gun Shop, Used Car, Beer, Bait, BBQ, Barber Shop, Laundromat. His initials are T.W. Who sang it?",music,Trent Willmon,Tex Williams,Trent Willmon,Taylor Ware,Tom Wopat
4378,"Had too much beer? If so you might learn the lyrics to I Never Went to Bed With an Ugly Woman (But I Sure Woke Up With a Few). Although Willie Nelson recorded it, the song was written and first recorded by this artist whose career began in 1958. What is his name?",music,Bobby Bare,Kenny Chesney,Trace Adkins,Brad Paisley,Bobby Bare
4379,"Remember this short named song I Was Looking Back To See If You Were Looking Back To See If I Was Looking Back To See If You Were Looking Back At Me. Do you also remember the colorfully named singer to whom it is attributed? If so, tell me.",music,Jim Ed Brown,Shane Yellowbird,Jim Ed Brown,Pat Green,Bryan White
4380,His most famous song is Mr. Bojangles which is not about the famous dancer Bill Robinson. He later sang a song called Up Against the Wall Redneck Mother written by Ray Wylie Hubbard. Hes one of those country artists like Ray Wylie Hubbard who uses his full name. What is it?,music,Jerry Jeff Walker,Tommy Shane Steiner,John Michael Montgomery,Ricky Van Shelton,Jerry Jeff Walker
4381,Which of these is a real country rock group from the 70s?,music,Eggs Over Easy,Eggs Over Easy,Eggs Before Atom,Cadet of Eggs,Eggs of Aural
4382,"Isaac Dickie Freeman is a Black gospel bass that wrote, arranged and sang bass for this gospel group.",music,The Fairfield Four,The Cathedrals,The Fairfield Four,The Imperials,The Statesmen
4383,"He sang bass for this family. His mom and dad sang, too, as did his two sisters and his brother Ben.  His first name was Jackson, but everyone knew him by his middle name, Brock. What was the name of the family?",music,Speer,Younce,Sumner,Nelon,Speer
4384,"German band Helloween was formed in the early 1980s, in which city?",music,Hamburg,Hamburg,Berlin,Bremen,Frankfurt
4385,"This guitarist, who wrote the track Oernst Of Life, is one of the founding members of heavy metal band Helloween.",music,Michael Weikath,Michael Weikath,Roland Grapow,Kai Hansen,Michael Kiske
4386,"In 1984, Hellowen recorded two songs for which Noise Records compilation project?",music,Death Metal,Death Metal,Dark Metal,Power metal,Heavy Metal
4387,When did vocalist Michael Kiske join power metal band Helloween?,music,in 1986,in 1988,in 1985,in 1989,in 1986
4388,The song Wake from Linkin Parks album Minutes to Midnight is the bands traditional instrumental track on the album. What is the albums name in reference to?,music,Time until nuclear catastrophe,Time until President Bush is out of office,Time until midnight,Time until nuclear catastrophe,Time until world peace occurs
4390,What is unusual about the music video of the song Bleed It Out from Linkin Parks album Minutes To Midnight?,music,Everyone is moving backwards,The band members are playing the wrong instruments,Everyone is moving backwards,Everyone is flying,The room is upside down
4391,The song Shadow Of The Day from Linkin Parks album Minutes To Midnight was the third single from the album. What unusual occurrence takes place most times that the band plays the song live?,music,Chester Bennington plays guitar,Chester Bennington plays guitar,Rob Bourdon sings backup vocals,Joe Hahn plays bass,Mike Shinoda plays the drums
4393,The song Hands Held High from Linkin Parks album Minutes To Midnight is about which American war?,music,The war in Iraq,World War II,The war in Vietnam,The war in Iraq,The Desert Storm operation
4395,What was the first idea for the title of the song Valentines Day from Linkin Parks album Minutes To Midnight?,music,Love and Sadness,Song Q,Fear,Regrets,Love and Sadness
4397,The song In Pieces from Linkin Parks album Minutes to Midnight features what kind of musical interlude not common to the bands previous songs?,music,Guitar Solo,Guitar Solo,Bass Solo,Drum Solo,Tambourine Solo
4399,What is Sizzlas birth name?,music,Miguel Orlando Collins,Keith Blair,Rodney Price,Miguel Orlando Collins,Clifton George Bailey III
4401,What name meaning victorious was adopted by reggae musician Sizzla?,music,Kalonji,Rizzla,Haile,Kalonji,Ashanti
4402,Which one of these is not a Sizzla song?,music,Fire Pon Rome,Solid As A Rock,Holding Firm,Fire Pon Rome,Thank You Mama
4405,Which of these is an album released by Sizzla?,music,Da Real Thing,Justice Fight,Da Real Thing,Mi Dreads Whirl,Babylon By Bus
4406,Playing Bop is like playing Scrabble without the vowels. Which artist said this?,music,Duke Ellington,Miles Davis,Dizzy Gillespie,John Coltrane,Duke Ellington
4407,"You just pick a chord, go twang, and  youve got music. Which of these performers said this?",music,Sid Vicious,Sid Vicious,Johann Sebastian Bach,Frank Zappa,Slash
4408,The following quote belongs to this man: Music hath charms  to soothe the savage breast.,music,William Congreve,William Congreve,William Shakespeare,Thomas Marlowe,Richard Sheridan
4409,There is a geometry in the humming of the strings. There is music in the spacing of the spheres. Which of these great men said this?,music,Pythagoras,Igor Stravinsky,Johann Sebastian Bach,Albert Einstein,Pythagoras
4410,"Which of these famous musicians does the following quote belong to: A composer is a guy who goes around forcing his will on unsuspecting air molecules, often with the assistance of unsuspecting musicians.?",music,Frank Zappa,Bruce Springsteen,Sid Vicious,Frank Zappa,Billy Joel
4411,"The following quote belongs to this man: When music and  courtesy are better understood and appreciated , there will be no war.",music,Confucius,Confucius,Frank Zappa,Plato,Shakespeare
4412,"Singing has always seemed to me the most perfect means of expression. Its so spontaneous. And after singing, I think the violin. Since I can not sing, I paint. Who said this?",music,Georgia OKeeffe,Pablo Picasso,Salvador Dali,John Cage,Georgia OKeeffe
4413,"Which of these performers does the following quote belong to: By and large, jazz has always been the man you wouldnt want your daughter to go out with.?",music,Duke Ellington,Anais Nin,Elmer Bernstein,Duke Ellington,Leonard Bernstein
4414,Which of these does the following quote belong to: Hell is full of musical amateurs.?,music,George Bernard Shaw,Sean OCasey,Bill Nye,George Bernard Shaw,James Joyce
4415,Ive always wanted the sound of Muddy Waters early recordings  - only louder. Who said this?,music,Eric Clapton,Elton John,Leonard Bernstein,Jerry Seinfeld,Eric Clapton
4416,Jazz is the music of the body. Who said this?,music,Anais Nin,Anais Nin,Anton Dvorak,August Strindberg,Al Green
4417,Which of these writers does the following quote belong to: Music is only love looking for words.?,music,Lawrence Durrell,Henry Wadsworth Longfellow,George Bernard Shaw,Lawrence Durrell,James Joyce
4418,One thing the Blues aint is funny. Which of these performers does this quote belong to?,music,Stephen Stills,Alvino Ray,Stephen Stills,Paul McCartney,Ray Charles
4419,Who said: I may not be a first-class composer but I am a first-class second rate composer.?,music,Richard Strauss,Ludwig Von Beethoven,Wolfgang A. Mozart,Johann Sebastian Bach,Richard Strauss
4420,Jazz will endure just as long as people hear it through their feet  instead of through their brains. Which of these men does this quote belong to?,music,J. P. Sousa,Leonard Bernstein,Anais Nin,George W. Bush,J. P. Sousa
4422,What is the Japanese name of Madame Butterfly in Puccinis self-titled opera?,music,Cio-Cio San,Suzuki,Turandot,Cio-Cio San,Dolore
4423,"This opera character is a Persian Princess. Any man who desires to wed her must first answer her three riddles. If he fails, he will be beheaded.",music,Turandot,Turandot,Aida,Madame Butterfly,Tosca
4424,"In this opera by Giuseppe Verdi an Ethiopian princess, is captured and brought into slavery in Egypt.",music,Aida,La traviata,Norma,Tosca,Aida
4425,Libiamo nelieti calici (Drinking Song) is a famous duet with chorus from this popular opera by Verdi.,music,La traviata,Rigoletto,Nabucco,Aida,La traviata
4426,"In the movie Pretty Woman, Edward takes Vivian to this opera, whose plot deals with a wealthy man falling in love with a courtesan.",music,La traviata,Amica,La boh̬me,La traviata,Nabucco
4427,What is the occupation of Floria Tosca in Giacomo Puccinis world-famous opera Tosca?,music,singer,singer,writer,dancer,painter
4428,What Italian opera follows the plight of the Jews as they are assaulted and subsequently exiled from their homeland by a Babylonian King?,music,Nabucco,Norma,Carmina Burana,Nabucco,Don Carlos
4429,"Nessun Dorma (None shall sleep), one of the best-known tenor arias, is sung by Calaf, the unknown prince in this famous opera.",music,Turandot,Rigoletto,The Magic Flute,Turandot,Norma
4430,"Who composed the opera Lelisir damore (The Elixir of Love) in which a peasant boy falls in love named Nemorino falls in love with Adina, a wealthy landowner?",music,Gaetano Donizetti,Gaetano Donizetti,Vincenzo Bellini,Ruggero Leocavallo,Gioachinno Rossini
4431,Would Jesus Wear A Rolex On His Television Show? and the medicinal song Jeremiah Peabodys Polyunsaturated Quick Dissolving Fast Acting Pleasant Tasting Green and Purple Pills were penned and sung by this artist whose highest rated songs in America and Canada were Everything is Beautiful and Streak. Who is this man born in 1939?,music,Ray Stevens,Johnny Tillotson,David Allan Coe,Ray Stevens,Billy Crash Craddock
4432,Dont Squeeze My Sharmon is the correct name of a song by this artist whose highest rated song on the country charts was Pick Me Up on Your Way Down. No he is not Cliff Arquette nor Cheyenne Bodie but think about putting them both together. Who is he?,music,Charlie Walker,Dave Dudley,Charlie Walker,Ferlin Huskey,Stonewall Jackson
