,question,category,answer,choices/0,choices/1,choices/2,choices/3
3457,"In James Bonds Thunderball, what means of communication does the British government use, to let the S.P.E.C.T.R.E. organization know that their terms are acceptable?",movies,Big Ben,Radio,Billboard,Television,Big Ben
3458,"In the Bond movie, Thunderball, the villains yacht, called this, had a crucial part in S.P.E.C.T.R.E.s evil scheme.",movies,Disco Volante,Terrible Triton,Disco Volante,Ocean Pirate,Merry Mermaid
3459,"What causes the death of MI6 agent, Paula Kaplan, in the motion picture, Thunderball?",movies,Cyanide capsule,Cyanide capsule,Radiation sickness,Venomous snake,Laser beam
3460,"In the 1965 movie, Thunderball, James Bond is sent to what city, to make contact with Domino?",movies,Nassau,Nassau,Trinidad,Honolulu,Macau
3461,"This street parade, seen in the 1965 film, Thunderball, helps Bond elude his pursuers.",movies,Junkanoo,Holiputra,Agawinti,Junkanoo,Milabudu
3462,"In the motion picture, Thunderball, she befriends James Bond and puts him on the trail of  the villain, who happens to be her guardian.",movies,Domino Derval,Amelia Abbott,Charlotte Corday,Ginette Gibson,Domino Derval
3463,"As we learn during a meeting of S.P.E.C.T.R.E. agents, this is the villains codename in James Bonds, Thunderball.",movies,Number 2,Number 5,Number 1,Number 2,Number 6
3464,"Who sang the theme song to 1965 James Bond movie, Thunderball?",movies,Tom Jones,Dean Torrence,Tom Jones,Englebert Humperdinck,Paul Anka
3465,"When James Bond is invited to play this sport, in 1965s, Thunderball, he remarks that he knows more about women, than about this sport.",movies,Shooting clay pigeons,Tennis,Horse riding,Shooting clay pigeons,Archery
3466,"In the motion picture, Thunderball, James Bond attends the fake funeral of this person.",movies,Jacques Bouvar,Antoine Simonot,Jacques Bouvar,Emile Meyer,Xavier Duval
3467,"What British film director, born in Shanghai, China, directed three, including the first in the series of James Bond movies - Dr. No (1962), From Russia with Love (1963), and Thunderball (1965)?",movies,Terence Young,Guy Hamilton,John Glen,Lewis Gilbert,Terence Young
3468,What was Johnnys real last name in the movie Johnny Dangerously?,movies,Kelly,Jones,Kelly,Corleone,Alto
3469,"What comedian played Danny Vermin, a character form the comedy Johnny Dangerously?",movies,Joe Piscopo,George Carlin,Eddie Murphy,Lenny Bruce,Joe Piscopo
3470,"In the film Johnny Dangerously, what caliber was Danny Vermins pistol?",movies,.88 Magnum,.44 Magnum,.357 Magnum,.88 Magnum,.45 Long Colt
3471,What star of Everybody Loves Raymond played Jocko Dundee in Johnny Dangerously?,movies,Peter Boyle,None of these,Peter Boyle,Brad Garret,Ray Romano
3472,What color did Tommy paint Oliver Wendell Holmes in Johnny Dangerously?,movies,Purple,Black,Purple,Green,Red
3473,What former All-Pro linebacker appeared in the movie Johnny dangerously as Arthur?,movies,Dick Butkus,Dick Butkus,Merlin Olsen,Lawrence Taylor,Mike Singletary
3474,Where was Roman Maronie deported in the movie Johnny Dangerously?,movies,Sweden,Greece,Mexico,Italy,Sweden
3475,"In Johnny Dangerously, what did Johnny give his mother for her 29th birthday?",movies,an ashtray,a cartoon of cigarettes,an iron,a sweater,an ashtray
3476,"Which film has the following plot?
Lester Burnham is having a midlife crisis and decides to re-evaluate his life, after becoming infatuated with one of his daughters friends.",movies,American Beauty,The Virgin Suicides,Dead Poets Society,American Beauty,Splendor in the Grass
3477,What year was the movie Blazing Saddles released?,movies,1974,1974,1972,1982,1978
3478,What was the name of the town featured in the movie Blazing Saddles?,movies,Rock Ridge,Brick Ville,Rock Ville,Rock Ridge,Stone Ridge
3479,"In the movie, Blazing Saddles, when the railroad goes through the town, Hedley Lamarr wants to drive the townspeople out of town. The following conversation takes place between Lamarr and his offsider, Taggart.
Fill in the blanks:
Taggart: Well work up a .................. on em.
Hedley Lamarr: ....................... Im afraid Im not familiar with that one.",movies,Number 6,Number 6,Number 9,Number 8,Number 7
3480,"In the movie Blazing Saddles, before becoming the first black sheriff in town, Bart met a drunk in the cells that became his ally. What name was this man better known by?",movies,The Waco Kid,Quick Draw McGraw,The Waco Kid,Dead Eye Dick,Mongo
3482,"In the movie Blazing Saddles, when Mongo comes to town, a man says to him You cant park that animal over there. Its illegal. What is Mongos next move?",movies,He punches the horse the man is sitting on.,He pulls the guy off the horse and proceeds to belt him up.,He punches the horse the man is sitting on.,He abuses the man.,He totally ignores the man and proceeds to smash up the saloon.
3483,"In Blazing Saddles, the township finds out that Hedley Lamarr has gathered a group of ruthless thugs to destroy the town. What idea did the sheriff come up with to save the town?",movies,He wanted to build a fake town,He formed his own army.,He rodes off into the sunset leaving the townsfolk to deal with the issue.,He asked Hedley Lamarr to stop.,He wanted to build a fake town
3484,Which dictator appeared towards the end of the film Blazing Saddles?,movies,Adolph Hitler,Adolph Hitler,Benito Mussolini,Francesco Franco,Nicolae Ceausescu
3487,"Which film can you hear this chilling quote in?
Human beings are a disease, a cancer of this planet. You are a plague, and we are the cure.",movies,The Matrix,Plan 9 from Outer Space,The Matrix,Virus,Mars Attacks!
3488,"A human in which film delivered this ruthless line?
I say we take off and nuke the entire site from orbit. Its the only way to be sure.",movies,Aliens,Starship Troopers,Aliens,Alien3,When Worlds Collide
3489,"This movie character had a lot to say when he described the following:
...its like when youre a kid, the first time they tell you that the worlds turning and you just cant quite believe it cos everything looks like its standing still? I can feel it. The turn of the Earth. The ground beneath our feet is spinning at a 1000 miles an hour and the entire planet is hurtling round the sun at 67,000 miles an hour and I can feel it. Were falling through space, you and me, clinging to the skin of this tiny little world and if we let go â thats who I am. Now forget me. Go home.",movies,"The Doctor, Doctor Who","Exeter, This Island Earth","The Doctor, Doctor Who","James T. Kirk, Star Trek IV: The Voyage Home","Will Robinson, Lost In Space (1997)"
3490,"Which film is the quote from?
This was supposed to be my weekend off, but no. You got me out here dragging your heavy ass through the desert, with your dreadlocks sticking out the back of my parachute. You got to come down here with an attitude, acting all big and bad. And, what the Hell is that smell?!",movies,Independence Day,Dune,Mars Attacks!,Tremors 2,Independence Day
3491,"Which film contains this Caroll-inspired quote?
You take the blue pill, the story ends. You wake up in your bed and you believe whatever you want to believe. You take the red pill, you stay in wonderland. And, I show you how deep the rabbit hole goes.",movies,The Matrix,Men In Black II,Twelve Monkeys,The Matrix,THX 1138
3492,"Which 1990 film does this strange sounding quote come from?
If things have gone wrong, Im talking to myself, and youve got a wet towel wrapped around your head.",movies,Total Recall,The Fifth Element,The Hitch-Hikers Guide to the Galaxy,Judge Dredd,Total Recall
3493,"Which film does the following quote come from?
Hey, I think I ran over some - I think I ran over a wookie back there on the expressway...",movies,THX 1138,THX 1138,Star Wars V: The Empire Strikes Back,Star Wars II: Attack of the Clones,Caravan of Courage: An Ewok Adventure
3494,In what year did the movie American Pie hit the theaters?,movies,1999,1997,1998,2000,1999
3495,The four main characters in the movie American Pie vowed to lose their virginity before what major event in their lives?,movies,Senior Prom,High School Graduation,Start of College,Getting Married,Senior Prom
3496,What is the name of the high school in the movie American Pie?,movies,East Great Falls High,Lincoln High,East Smith High,East Great Falls High,American High
3497,Which of these is not one of the nicknames of the characters in the movie American Pie?,movies,Wally,Oz,Finch,Stifler,Wally
3498,What is the name of the restaurant that the friends frequent in the movie American Pie?,movies,Dog Years,Hot Dog Jims,Dog and Suds,Dog Years,Doghouse
3499,What is the name of the Barenaked Ladies song that is played in the movie American Pie?,movies,One Week,Brian Wilson,If I Had a Million Dollars,Pinch Me,One Week
3500,Which character in the movie American Pie started her stories with this one time at band camp?,movies,Michele,Michele,Nadia,Heather,Vicky
3501,Which character from the movie American Pie joins the choir in hopes of meeting a girl?,movies,Oz,Jim,Oz,Kevin,Finch
3502,In which of these cities did Steven Spielberg NOT live as a child?,movies,"Burbank, California","Haddonfield, New Jersey","Cincinnati, Ohio","Phoenix (Scottsdale), Arizona","Burbank, California"
3503,What was Steven Spielbergs debut theatrical feature film?,movies,The Sugarland Express,Close Encounters of the Third Kind,The Sugarland Express,Duel,Jaws
3504,Where did the alien ship land at the end of the movie Close Encounters of the Third Kind?,movies,"Devils Tower, Wyoming","Devils Tower, Wyoming","Red Rocks, Colorado",None of these,"Death Valley, California"
3505,For which of the movies listed below did Steven Spielberg win Oscars for Best Director?,movies,Schindlers List and Saving Private Ryan,Schindlers List and The Color Purple,Amistad and The Color Purple,Schindlers List and Saving Private Ryan,Empire of the Sun and Schindlers List
3507,Which one of these Spielberg movies was not released in the 1980s?,movies,1941,Always,Indiana Jones and the Last Crusade,Raiders of the Lost Ark,1941
3508,"Complete these lyrics from the theme song of a western that was on TV in the 1960s:
A soldier of fortune is a man called______________.
_______________  ______________ where do you roam?.",movies,Paladin,Chester,Johnny Yuma,Sundance,Paladin
3509,"Complete the lyrics of the theme song of the TV show The Rebel:
______________________Was a rebel, he roamed through the west.   He got fighting mad, this
rebel lad.  He was panther quick, and leather tough and he knew when hed been pushed enough.",movies,Johnny Yuma,Pahoo Cockiewah,Sundance,Johnny Yuma,Jock Mahoney
3513,Which of these actresses co-stars with Alan Rickman in the movie Snow Cake?,movies,Sigourney Weaver,Emma Watson,Emma Thompson,Sigourney Weaver,Maggie Smith
3514,What is the name of the movie in which Alan Rickman portrays a perfumer?,movies,Perfume: The Story of a Murderer,Perfume: The Scent of Deceit,Perfume: The Story of a Murderer,Perfume: A Story,Perfume: A Scent of Passion
3515,What is Alan Rickmans birth date?,movies,"February 21, 1946","February 22, 1946","January 21, 1946","February 21, 1946","February 21, 1945"
3517,In which movie does Alan Rickman play ranch owner Elliot Marston opposite Tom Selleck?,movies,Quigley Down Under,Quigley Down Under,Judas Kiss,Robin Hood: Prince of Thieves,Love Actually
3518,"In what movie can the following conversation be heard?
Sir Leigh Teabing: And this is from the gospel of Mary Magdalene herself.
Sophie Neveu: She wrote a gospel?
Robert Langdon: She may have.",movies,The Da Vinci Code,The Da Vinci Code,Angels and Demons,Passion of Christ,The Seventh Sign
3519,"In what 1939 movie do we hear this?
_________: Why, anybody can have a brain. Thats a very mediocre commodity. Every pusillanimous creature that crawls on the Earth or slinks through slimy seas has a brain. Back where I come from, we have universities, seats of great learning, where men go to become great thinkers. And when they come out, they think deep thoughts and with no more brains than you have. But they have one thing you havent got: a diploma.",movies,The Wizard of Oz,Rebecca,Hells Kitchen,The Wiz,The Wizard of Oz
