,question,category,answer,choices/0,choices/1,choices/2,choices/3
1157,"In 2008, EW.com asked readers for their choice for favorite author of the last 25 years. Which author
received the most votes?",literature,J. K. Rowling,Nora Roberts,J. K. Rowling,John Grisham,Steven King
1162,"Atreyu, one of the characters in the book The Neverending Story, is what kind of warrior?",literature,Greenskin warrior,Greenskin warrior,Orangeskin warrior,Blueskin warrior,Purpleskin warrior
1163,"What is Ygramuls secrete in the fantasy novel, The Neverending Story?",literature,It has magic poison.,It is afraid of fire.,It is an elfs servant.,"If direct sunlight hits it, it dies.",It has magic poison.
1164,What kind of dragon is Falkor in Michael Endes novel The Neverending Story?,literature,A Luck dragon,A Holy dragon,A Mystic dragon,A Luck dragon,A Moon-light dragon
1165,"Where did Atreyus horse die in the fantasy novel, The Neverending Story?",literature,in the Swamps of Sadness,in the Swamp of Misfortune,None of these,in the Swamp of Death,in the Swamps of Sadness
1166,"In the book The Neverending Story, what kind of creature is Engywook?",literature,Gnome,Goblin,Gnome,Elf,Troll
1168,How many wind giants are there in the book The Neverending Story?,literature,4,5,3,4,2
1169,What name does Bastian give to the Childlike Empress in The Neverending Story?,literature,Moon Child,Moon Child,none of these.,Sun Child,Star Child
1170,"This conservative, aristocratic poet and novelist was the pride of both Scotland and England. His martial poetry was an inspiration during war. What author of âWaverlyâ penned the following poem?
Sound, sound the clarion, fill the fife!
To all the sensual world proclaim,
One crowded hour of glorious life
Is worth an age without a name.",literature,Sir Walter Scott,Rudyard Kipling,Sir Walter Scott,Thomas Carlyle,Thomas DeQuincy
1171,"Who wrote these famous lines and in what poem can they be found?
âBeauty is truth, truth beauty,
That is all ye know on earth,
And all ye need to know.",literature,KeatsâOde on a Grecian Urn,ShellyâOzymandias,ShellyâTo a Skylark,KeatsâOde to a Nightingale,KeatsâOde on a Grecian Urn
1172,"He was a close friend of Wordsworth. He wrote âKubla Khanâ and the following lines from his most popular poem:
The Mariner, whose eye is bright,
Whose beard with age is hoar,
Is gone; and now the Wedding-Guest
Turned from the bridegroomâs door.",literature,Coleridge,Coleridge,Keats,Carlyle,Sir Walter Scott
1173,"He was a close friend of Byron and an incredibly popular singer, songwriter.  Which Irish entertainer and poet, who wrote the lyrics to âThe Minstrel Boy,â wrote these lines as well?
The Harp that once through Taraâs halls the soul of music shed,
Now hangs as mute on Taraâs walls as if that soul were fled.
So sleeps the pride of former days, so gloryâs thrill is oâer,
And hearts that once beat high for praise now feel that pulse no more.",literature,Thomas Moore,Thomas Carlyle,Thomas Peacock,Thomas Campbell,Thomas Moore
1174,"I weep for Adonaisâhe is dead!
Oh, weep for Adonais! Though our tears
Thaw not the frost which binds so dear a head!
What poet wrote these elegiac lines from âAdonaisâ in memoriam to John Keats, who died of T.B. at the tender age of only 24 years?",literature,Percy Bysshe Shelly,William Wordsworth,Percy Bysshe Shelly,Lord Byron,William Blake
1175,"Which of the following books, published in 1903, brought everlasting fame to Jack London?",literature,The Call of the Wild,White Fang,The Iron Heel,The Call of the Wild,The Sea-Wolf
1176,"The life of which character, depicted by Jack London, resembles very much the authors life?",literature,Martin Eden,Martin Eden,Dick Forrest,Humphrey van Weyden,Wolf Larsen
1177,"Which of the following novels by Jack London tells the story of the intellectual Humphrey van Weyden, who is forced to become a common seaman?",literature,The Sea-Wolf,Burning Daylight,The Sea-Wolf,The Little Lady of the Big House,The Iron Hill
1178,Which novel by Jack London depicts the rise of a fascist-like regime in America?,literature,The Iron Heel,The Sea-Wolf,The Iron Heel,The Valley of the Moon,The Scarlet Plague
1179,"What breed is the dog Buck, the protagonist in The Call of the Wild by Jack London?",literature,St. Bernard/Collie mix,St. Bernard/Collie mix,Wolf/Alaskan husky mix,St. Bernard/Wolf mix,Alaska Malamute/Alaskan husky mix
1180,Which of the following tales is not part of the collection Children of the Frost (1902) by Jack London?,literature,To Build a Fire,The Master of Mystery,Li-Wan the Fair,To Build a Fire,In the Forests of North
1182,"Which of the following novels played a decisive role in Jack Londons life according to his own words, and turned him to literature when he was only eight years old?",literature,Ouidas Signa,Henry Adamss Democracy,John Esten Cookes The Youth of Jefferson,Ouidas Signa,Louisa May Alcotts Little Men
1183,The main story in The Little Lady of the Big House  (1916) by Jack London focuses on what?,literature,A love triangle,The gold rush,A love triangle,The life of a widow,Human rights
1184,"In Song of Susannah, Susannah is pregnant with whose baby?",literature,Roland,Roland,Eddie,Oy,Jake
1185,"Song of Susannah takes place mostly in our world, in New York and which other US State?",literature,Maine,Maine,Colorado,Illinois,Maryland
1186,"Once born, the child carried by Susannah/Mia was called what?",literature,Mordred,Stephen,Arthur,Mordred,Galahad
1187,Jake and Father Callahan travel to New York of 1999 and store the Wizards Glass known as Black Thirteen in a deposit box under which famous building?,literature,World Trade Center,World Trade Center,Chrysler Building,Empire State Building,Trump World Tower
1188,"In Song of Susannah, Roland and Eddie travel to New York of 1977 in an attempt to buy a plot of land from which man?",literature,"Calvin Tower, a bookstore owner","John Cullum, a retired businessman","Enrico Balazar, a gangster","Calvin Tower, a bookstore owner","Jack Andolini, a gangster"
1189,"While in Maine, Roland and Eddie hear that they are near the home of the author Stephen King, a name that interests them because of the link with which book in their possession?",literature,Salems Lot,The Stand,Desperation,Salems Lot,Hearts in Atlantis
1190,"When he meets Stephen King, Roland the gunslinger hypnotises him.  What does Roland use to hypnotise people?",literature,A bullet,A bullet,A pendant in the shape of an eye,A watch,A pendulum
1191,"While he has Stephen King hypnotised, Roland implants an instruction in the authors mind, what is it?",literature,To continue writing the Dark Tower series of novels,To collect a package from a location in New York City,To write an epic poem about Susan Delgado,To read Charlie the Choo-Choo,To continue writing the Dark Tower series of novels
1192,"Jake and Father Callahan attempt to rescue Susannah from a restaurant in New York, where she is being held by the soldiers of The Crimson King. What is the name of the restaurant?",literature,The Dixie Pig,The Manhattan Restaurant of The Mind,The Dixie Pig,The Tower View,Mystic Pizza
1193,"Susannah had left a scrimshaw ornament behind before she was taken into the restaurant, which gave Jake and Father Callahan hope when they found it.  What animal shape had the scrimshaw been carved into?",literature,Turtle,Bear,Crow,Turtle,Billy-Bumbler
1194,Where was Edgar Allan Poe born?,literature,Massachusetts,England,Italy,Virginia,Massachusetts
1195,What was Edgar Allan Poes first poem to be published?,literature,The Raven,The Raven,Eldorado,The Haunted Palace,A Dream Within A Dream
1196,What branch of the military did Edgar Allan Poe enlist in?,literature,US Army,Marines,Air Force,Coast Guard,US Army
1197,What was Edgar Allan Poes only completed novel?,literature,The Narrative of Arthur Gordon Pym of Nantucket,The Balloon Hoax,The Narrative of Arthur Gordon Pym of Nantucket,Eureka: A Pose Poem,The Philosophy of Composition
1198,"What Edgar Allan Poe poem are the following lines from?
Come up, in despite of the lion,
To shine on us with her bright eyes.
Come up, through the lair of the lion,
with love in her luminous eyes.",literature,Ulalume,The Bells,Lenore,Eldorado,Ulalume
1199,Which of the following poems was not written by Edgar Allan Poe?,literature,I Carry Your Heart With Me,I Carry Your Heart With Me,Annabel Lee,The Raven,The City In The Sea
1200,At what age did Edgar Allan Poe die?,literature,40,60,30,80,40
1201,What was the name of Edgar Allan Poes last book to be published?,literature,Eureka,Eureka,The Masque of the Red Death,The Pit and the Pendulum,Berenice
1202,"The death penalty is the main theme of this poem by Oscar Wilde which contains the following often quoted lines:
Yet each man kills the thing he loves
By each let this be heard,
Some do it with a bitter look,
Some with a flattering word,
The coward does it with a kiss,
The brave man with a sword!",literature,The Ballad of Reading Gaol,The Fisherman and his Soul,A House of Pomegranates,The Sphinx,The Ballad of Reading Gaol
1203,What is the name of the main characters daemon in the novel The Golden Compass?,literature,Pantalaimon,Prantolemon,Pantalaimon,Prentaleman,Pancedelamon
1204,What is the mysterious substance that is being researched in the North by Lord Asriel in Phillip Pullmans book The Golden Compass?,literature,Dust,Dust,Fairy Blood,Smoke,Glimmer
1206,Who takes the main character of The Golden Compass as a personal assistant?,literature,Mrs. Coulter,The Master,Lord Asriel,Mr. Scoresby,Mrs. Coulter
1207,"In the book The Golden Compass, who is the main characters best friend that turns up missing?",literature,Roger,Roger,Tony,Iorek,Billy
1210,"In The Golden Compass, what is Lyras daemons favorite form to sleep in?",literature,Ermine,Canary,Tiny Lion,Ermine,Moth
1211,"In the novel The Golden Compass, what do the storytellers call those on the General Oblation Board?",literature,Gobblers,The Skraelings,Gobblers,Panserbjorne,Oblates
1212,Who is Lyras uncle in Philip Pullmans novel The Golden Compass?,literature,Lord Asriel,Lord Asriel,The Librarian,Tony Makarios,The Master
1214,In which English city was author Clive Barker born?,literature,Liverpool,Manchester,London,Chester,Liverpool
1215,"In Clive Barkers book Weaveworld, what is the name of the magical world which lies woven within a rug?",literature,The Fugue,The Fugue,The Scourge,The Kingdom,The Ararat
1216,"The novel Weaveworld was made into a comic series in 1991, published by which comic house?",literature,Epic Comics,Marvel Comics,Crossgen Comics,Epic Comics,D C Comics
