,question,category,answer,choices/0,choices/1,choices/2,choices/3
4054,"This character from Sailor Moon, whose talisman is a mirror, was introduced in the shows third series along with her partner, Haruka Tenoh.",television,Sailor Neptune,Sailor Moon,Sailor Venus,Sailor Neptune,Sailor Mercury
4055,When did the TV show Hawaii Five-O originally air?,television,1968-1980,1968-1979,1968-1980,1967-1978,1968-1980
4057,What was the name of the crime family who tried to kill Steve McGarrett on the TV show Hawaii Five-O?,television,Vashon,Sciacca,Camorra,Gambino,Vashon
4059,"Which famous, largely improvisational theater company has served as the training ground for some of the actors who appear on Curb Your Enthusiasm?",television,Second City Theatre,Players in the Hood,Kids in the Hall,The Groundlings,Second City Theatre
4060,What inappropriate garment is Larry repulsed by when he spots his male psychiatrist wearing it at the beach?,television,a very brief thong,a bikini,nothing at all,a very brief thong,a huge sombrero
4061,What self-affirming words does Larry use when he tries to convince his psychiatrist that heâs ready to end therapy with him?,television,"âIâm feeling pretty, pretty, pretty, pretty, pretty good.â",I dont hate my mother anymore.,Im my own best friend.,"âIâm feeling pretty, pretty, pretty, pretty, pretty good.â","...and gosh darn it, people like me!"
4062,What famous movie director ruins Larryâs plan to end therapy by revealing to their psychiatrist that Larry saw him at the beach.,television,Rob Reiner,Martin Scorsese,Rob Reiner,Carl Reiner,Ed Wood
4063,"In Curb Your Enthusiasm, â what phrase angers Wanda Sykes after Larry shouts it out when he sees her jogging?",television,âIâd know that tush anywhere.â,"Gotta watch those carbs, girl.",âIâd know that tush anywhere.â,Is that the cart before the horse?,"Yo, Big Momma!"
4064,The daughter of which prominent TV actor breaks Larryâs teeth instead of breaking a piÃ±ata at her Wizard of Oz-themed birthday party?,television,Ted Danson,Julia Louis-Dreyfus,Ted Danson,Michael Richards,Chevy Chase
4065,"Just before their new restaurant opens, Larry and his partners suddenly realize their chef suffers from an embarrassing problem that could jeopardize business. What is the problem?",television,Touretteâs syndrome,Flatulence,Incontinence,Groatâs disease,Touretteâs syndrome
4066,"In Curb Your Enthusiasm,â what apparently intractable problem derails Larryâs plan to develop a new sitcom starring Jason Alexander?",television,Jason refuses to meet at Larrys office.,Jason refuses to play any character like George in Seinfeld.,Jason refuses to wear a Friday- style goalie mask.,Jason refuses to meet at Larrys office.,Jason had a better offer from the Argonauts.
4067,"In The Ski Lift episode, one of the most daring of the Curb Your Enthusiasm series, which of the following situations is a target of comedy?",television,All of the above,All of the above,Kidney donations,Orthodox Judaism,Large female genitalia
4068,Which two dead celebrities does Larry encounter in heaven in the final episode of the series Curb Your Enthusiasm when our antagonistic protagonist appears to have died?,television,Ben Hogan and Marilyn Monroe,Marilyn Monroe and Dustin Hoffman,Dustin Hoffman and Ben Hogan,Ben Hogan and Marilyn Monroe,Marilyn Monroe and Ol Dirty Bastard
4069,"What is the name of Tias adoptive mother on the sitcom Sister, Sister?",television,Lisa Landry,Lisa Leslie,Lisa Laundry,Lisa Landry,Lisa Lauper
4070,"On the TV show Sister, Sister, when the girls annoying neighbor, Roger, comes over uninvited, what phrase do various members of the family use?",television,"Go home, Roger!","Go home, Roger!","You dont have to go home, but you cannot stay here, Roger!","Get the heck outta here, Roger!","Who invited you, Roger?"
4072,"What is Tias favorite restaurant in the TV series Sister, Sister?",television,Potato Mountain,Rocket Burger,McDonalds,Potato Mountain,Perrys Pizza Parlor
4075,"Where does the twins unexpected encounter take place on the sitcom Sister, Sister?",television,in the department store,in the department store,at a party,in the hospital,at school
4076,"How old were Tia and Tamera when they met on the TV show Sister, Sister?",television,14,16,10,14,12
4077,What was the name of the family featured in the South Park episode How to Eat with Your Butt?,television,The Thompsons,The Candoles,The Thompsons,The Anusses,The Spencers
4078,What was the name of the missing boy in the South park episode How to Eat with Your Butt?,television,Ben Affleck,Mark Twain,James Spencer,Ben Affleck,Dane Cook
4079,Who was Kenny replaced with in the South Park series?,television,Butters,Clyde,Butters,He was never replaced.,Tweek
4080,What was South Parks very first episode?,television,Cartman Gets an Anal Probe,Weight Gain 4000,Cartman Gets an Anal Probe,South Park,Pinkeye
4082,Who did the South Park creators got into a feud with because of the episode Trapped in the Closet?,television,Tom Cruise,Tom Cruise,R. Kelly,Comedy Central,L. Ron Hubbard
4083,What show does South Park character Cartman hate?,television,Family Guy,Queer Eye for the Straight Guy,Family Guy,None of these,The Simpsons
4084,"In South Park, when Cartman invited Butters to stay the night, he gave him a mustache made of cat poo. What did he call it?",television,The Pierre,Sleeping Menstrual,Hot Fudge Monday,The Pierre,New Moon Rising
4085,"Who is the second fattest kid, after Cartman, in the South Park TV series?",television,Clyde,Butters,Craig,Kenny,Clyde
4087,What is the name of the only location that the Ghost Hunters team has gone to 2 times for their Halloween special?,television,The Stanley Hotel,Waverly Hills Sanatorium,St. Augustine Lighthouse,The Stanley Hotel,Eastern State Penitentiary
4089,What is the name of the sound man who got attacked by a ghost in the Armory on the sci-fi show Ghost Hunters?,television,Frank,Felix,Frederick,Fred,Frank
4091,What town is the Ghost Hunters team based in?,television,"Warwick, RI","Philadelphia, PA","Providence, RI","Warwick, RI","Pittsburgh, PA"
4092,"What are the initials of the official name of the ghost hunting group on the sci-fi reality show, Ghost Hunters?",television,TAPS,TAPS,GH,GHA,RIP
4094,What is the occupation of Grant Wilson and Jason Hawes from the show Ghost Hunters?,television,plumbers,technicians,plumbers,doctors,lawyers
4095,Which of the following is one of the former occupations of Steve Gonsalves from the show Ghost Hunters?,television,Police Officer,Plumber,Police Officer,IRS,Real Estate worker
4096,What was the name of the dorm in which Buffy lived during season 4?,television,Stevenson Hall,Fisher Hall,Giles Hall,Lowell House,Stevenson Hall
4097,"What type of creature does former demon Anya dress up as in the Halloween episode of the Buffy series titled Fear, Itself?",television,Bunny,Snake,Tiger,Bunny,Demon
4098,Which of the following is not one of the jobs that Xander held throughout Season 4 of the Buffy series?,television,cable repairman,construction worker,pizza delivery,bartender,cable repairman
4100,"This actor, who has played in House and Harold and Kumar Go to White Castle, portrayed a college student turned caveman in the Buffy episode titled Beer Bad?",television,Kal Penn,Jesse Spencer,John Cho,Kal Penn,Omar Epps
4102,"In the Buffy episode Superstar, which character, played by Danny Strong, takes over Sunnydale with the use of magic spell?",television,Jonathan,Willow,Jonathan,RIley,Xander
4103,What is the name of the kitten that Tara adopts near the end of season 4 of the Buffy series?,television,Miss Kitty Fantastico,Tiger,Tailchaser,Pouncequick,Miss Kitty Fantastico
4104,"Which song does Giles, played by Anthony Stewart Head, sing during season 4 of Buffy the Vampire Slayer?",television,All of these,All of these,Freebird,The Exposition Song,Behind Blue Eyes
4105,Who does Timy Turner have a crush on in The Fairly OddParents?,television,Trixie Tang,Trixie Tang,Tootie,Veronica Star,Wanda
4106,"In The Fairly OddParents, what is Timmy Turners alien friends name?",television,Mark,Mark,Frank,Bill,Bob
4107,Who is Timmys teacher in the animated TV series The Fairly OddParents?,television,Denzel Crocker,Mrs. Turner,Ms.Chung,Denzel Crocker,Mr. Turner
4110,Which male character from The Fairly OddParents is somewhat obsessed with Timmy?,television,Sanjay,Elmer,Sanjay,AJ,Chester
4111,"On the show Due South, what is the name of the Canadian Mountie that leaves the Northwest territory to go Chicago?",television,Benton Fraser Jr.,Benton Fraser Sr.,Ray Veechio,Benton Fraser Jr.,Diefenbaker
4113,What is Ray Veechios job on the Due South TV series?,television,A detective,A detective,A mountie,Mofia,Radio annoucer
4114,"In the premiere episode of Due South, why did Fraser leave Canada for Chicago?",television,He wanted to find his fathers murderer,He wanted to find his fathers murderer,He didnt like the climate of Canada,He was bansihed,He wanted to find his long-gone mother
4115,Who is the woman that Fraser fell in love with and arrested after a long chase through the Due South police drama?,television,Victoria,Martha,Victoria,Elain,Georgia
4116,Who shot Fraser in the back as he tried to get on a train in an episode of Due South?,television,Ray,His father,Ray,Diefenbaker,Victoria
4120,Which of the four Teenage Mutant Ninja Turtles wore the purple mask?,television,Donatello,Donatello,Leonardo,Michelangelo,Raphael
4122,In the TMNT episode Cowabunga Shredhead Shredder ends up with which turtles personality?,television,Michelangelos,Michelangelos,Leonardos,Raphaels,Donatellos
4123,"In the TMNT episode Sky Turtles, who asked, Hey, Donatello, what happens when too much reverse gravity hits too much reverse gravity??",television,Raphael,Leonardo,Raphael,Irma,April
4124,What statement is true about Donatellos inventions on the TMNT cartoon?,television,They often malfunction.,They always work efficiently.,They often malfunction.,They never have any practical use.,They always fall apart.
4125,Which villain that Leonardo confronts on the TMNT series comes from a video game?,television,Tempestra,Shredder,Tempestra,The Rat King,Leatherhead
4126,In the TMNT episode Bebop and Rocksteady Conquer the Universe what do Bebop and Rocksteady do to the turtles?,television,make them afraid of everything,take them to the Technodrome,turn them against each other,tie them up,make them afraid of everything
4127,"Michelangelo, one of the Teenage Mutant Ninja Turtles, was well known for which of the following?",television,for his love of pizza,for his love of pizza,for leading the team,for his inventions,for fighting with katanas
4128,"Raphael, one of the Teenage Mutant Ninja Turtles, was known for which of the following?",television,for his sarcasm and jokes,for working at Channel 6,for cooking pizzas,for his sarcasm and jokes,for his singing
4129,"In the TMNT series, Leonardo was unable to do the ninja move, the Viper, for what reason?",television,He was afraid of snakes.,Donatello was better at it.,He was physically unable.,Splinter never taught it to him.,He was afraid of snakes.
4130,Which was the only Laurel and Hardy film to win an Oscar?,television,The Music Box,Way Out West,The Flying Deuces,The Music Box,Blockheads
4131,In Way Out West what part of the USA do Laurel and Hardy head off for into the sunset?,television,Dixie,Dixie,Raleigh,Buxton,Austin
4132,What were the names of Stan and Ollies twin brothers in the Laurel and Hardy movie Our Relations?,television,Bert and Alf,Bob and Alf,Bernie and Alf,Bob and Bert,Bert and Alf
4133,In the Laurel and Hardy comedy short Brats there is a picture of this actress on the wall.,television,Jean Harlow,Jean Harlow,Audrey Hepburn,Mae West,Queen Victoria
